Recording	Participant	TOI	Interval	Media	AOI	Word_index	First-pass_duration	Total_duration_of_fixations
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	the	11	0	0
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	tour	3	0	0
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	visitor	7	0	87
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	was	9	0	0
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	who	8	0	0
Recording77	Participant24	ctrpp12_eng 	1	ctrpp12_eng 	winter.	15		
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	climber	5	73	73
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	cliff	11		
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	for	12		
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	from	9	150	150
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	hikers	2	0	0
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	hours.	13		
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	observed	3	0	0
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	seen	8	77	137
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	the	4	0	0
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	the	10		
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	Two	1	0	0
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	was	7	83	147
Recording77	Participant24	ctrpp13_eng	1	ctrpp13_eng	who	6	0	0
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	a	9	0	100
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	detective	3	0	613
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	exhausted	2	0	310
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	followed	4	293	1160
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	flashlight	11	253	777
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	for	12	0	170
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	had	8	193	540
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	hours.	13	60	290
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	powerful	10	180	733
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	suspect	6	193	1030
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	the	5	0	160
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	The	1	0	0
Recording77	Participant24	ctrpp14_eng	1	ctrpp14_eng	who	7	180	247
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	a	9		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	a	11		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	ago.	13		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	approached	4	197	197
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	day	12		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	had	8		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	microphone	10		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	officer	3	0	93
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	suspect	6		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	the	5		
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	The	1	0	0
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	undercover	2	0	0
Recording77	Participant24	ctrpp15_eng	1	ctrpp15_eng	who	7		
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	bosses	2	0	0
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	man	5	0	0
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	of	3	0	417
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	on	10		
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	the	4	0	357
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	The	1	0	73
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	tired	8	123	380
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	vacation.	11		
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	were	7	0	667
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	were	9		
Recording77	Participant24	ctrrc16_eng	1	ctrrc16_eng	who	6	0	100
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	boy	5	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	flying	8	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	grass.	14		
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	kite	10	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	of	3	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	on	12		
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	stood	11	63	63
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	the	4	0	67
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	the	9	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	the	13		
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	The	1	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	uncles	2	0	0
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	were	7	0	86
Recording77	Participant24	ctrrc17_eng 	1	ctrrc17_eng 	who	6	0	180
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	bed.	12		
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	feeling	8	67	67
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	of	3	0	157
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	queen	5	120	247
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	servants	2	0	217
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	the	4	83	320
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	The	1	0	0
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	tired	9		
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	to	11		
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	were	7	163	287
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	went	10		
Recording77	Participant24	ctrrc18_eng	1	ctrrc18_eng	who	6	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	bodyguards	2	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	blocked	10		
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	door.	12		
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	extremely	8	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	of	3	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	prince	5	113	113
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	tall	9	147	147
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	the	4	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	the	11		
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	The	1	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	was	7	0	0
Recording77	Participant24	ctrrc19_eng 	1	ctrrc19_eng 	who	6	0	140
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	brief.	11	93	93
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	finished	9	207	207
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	lawyers	5	0	583
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	of	3	0	110
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	organized	8	263	263
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	secretary	2	0	353
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	the	4	0	77
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	the	10	0	0
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	The	1	0	0
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	was	7	51	328
Recording77	Participant24	ctrrc20_eng 	1	ctrrc20_eng 	who	6	0	303
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	complained	10		
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	manager.	13		
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	music	9		
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	of	3	0	0
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	playing	8	60	167
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	roommate	2	0	0
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	students	5	157	383
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	the	4	77	77
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	the	12		
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	The	1	0	0
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	to	11		
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	were	7	0	190
Recording77	Participant24	ctrrc21_eng 	1	ctrrc21_eng 	who	6	0	117
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	arrived	10		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	famous	9		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	extremely	11		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	The	1	0	0
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	photographers	2	0	0
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	of	3	0	0
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	the	4	0	0
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	model	5	0	151
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	late.	12		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	very	8		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	was	7		
Recording77	Participant24	ctrrc22_eng  	1	ctrrc22_eng  	who	6	197	197
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	cooked	8	0	0
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	have	7	0	0
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	hosted	10	157	157
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	neighbors	2	0	83
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	of	3	0	0
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	painter	5	193	259
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	party.	12		
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	pasta	9	0	0
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	the	4	0	93
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	the	11		
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	The	1	0	0
Recording77	Participant24	ctrrc23_eng 	1	ctrrc23_eng 	who	6	103	103
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	at	12		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	colonel	8		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	doctor	2	0	0
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	dying	11		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	hospital.	14		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	met	3	0	0
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	of	6	233	233
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	sons	5	0	163
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	the	4	0	0
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	the	7		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	the	13		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	The	1	0	0
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	was	10		
Recording77	Participant24	ctrrc24_eng 	1	ctrrc24_eng 	who	9		
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	daughters	4	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	Jean	1	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	leaving	10	213	287
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	morning.	12	137	137
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	of	5	0	310
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	saw	2	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	that	11	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	the	3	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	the	6	323	323
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	were	9	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	who	8	0	0
Recording77	Participant24	ctrrc25_eng	1	ctrrc25_eng	woman	7	0	150
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	at	13		
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	business	12		
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	diplomat	8	100	183
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	doing	11	210	210
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	granddaughters	5	207	896
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	historian	2	0	0
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	interviewed	3	0	140
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	of	6	0	0
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	the	4	0	0
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	the	7	0	0
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	the	14		
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	The	1	0	0
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	time.	15		
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	were	10	0	267
Recording77	Participant24	ctrrc26_eng 	1	ctrrc26_eng 	who	9	73	73
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	assistants	4	0	647
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	interviewed	2	0	0
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	last	11		
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	manager	7	0	213
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	month.	12		
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	of	5	0	0
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	promoted	10	343	610
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	She	1	0	0
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	the	3	0	60
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	the	6	87	193
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	were	9	0	77
Recording77	Participant24	ctrrc27_eng 	1	ctrrc27_eng 	who	8	0	0
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	colleagues	5		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	honored	3		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	in	12		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	lab.	14		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	of	6		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	scientist	8		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	studying	11		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	the	4		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	the	7		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	the	13		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	The	1		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	university	2		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	was	10		
Recording77	Participant24	ctrrc28_eng	1	ctrrc28_eng	who	9		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	baker	7		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	has	9		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	He	1		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	lottery	12		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	nephews	4		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	of	5		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	recognizes	2		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	recently.	13		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	the	3		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	the	6		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	the	11		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	who	8		
Recording77	Participant24	ctrrc29_eng	1	ctrrc29_eng	won	10		
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	during	12	157	157
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	interview.	14		
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	interviewer	2	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	journalist	8	183	183
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	of	6	31	31
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	paid	3	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	sons	5	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	sneezing	11	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	the	4	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	the	7	0	80
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	the	13		
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	The	1	0	0
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	were	10	93	93
Recording77	Participant24	ctrrc_30eng	1	ctrrc_30eng	who	9	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	a	3	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	a	6	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	entrance.	10	70	70
Recording77	Participant24	pp1_eng	1	pp1_eng	I	1	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	man	4	70	273
Recording77	Participant24	pp1_eng	1	pp1_eng	near	8	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	saw	2	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	telescope	7	247	247
Recording77	Participant24	pp1_eng	1	pp1_eng	the	9	0	0
Recording77	Participant24	pp1_eng	1	pp1_eng	with	5	0	120
Recording77	Participant24	pp2_eng 	1	pp2_eng 	a	3	209	209
Recording77	Participant24	pp2_eng 	1	pp2_eng 	binoculars	6	0	200
Recording77	Participant24	pp2_eng 	1	pp2_eng 	evening.	8	153	153
Recording77	Participant24	pp2_eng 	1	pp2_eng 	John	1	0	0
Recording77	Participant24	pp2_eng 	1	pp2_eng 	man	4	0	0
Recording77	Participant24	pp2_eng 	1	pp2_eng 	spotted	2	0	70
Recording77	Participant24	pp2_eng 	1	pp2_eng 	with	5	110	110
Recording77	Participant24	pp2_eng 	1	pp2_eng 	yesterday	7	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	boy	2	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	chased	3	73	267
Recording77	Participant24	pp3_eng 	1	pp3_eng 	dog	5	87	413
Recording77	Participant24	pp3_eng 	1	pp3_eng 	for	9	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	hours.	10	107	207
Recording77	Participant24	pp3_eng 	1	pp3_eng 	in	6	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	park	8	217	297
Recording77	Participant24	pp3_eng 	1	pp3_eng 	the	4	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	the	7	0	0
Recording77	Participant24	pp3_eng 	1	pp3_eng 	The	1	0	0
Recording77	Participant24	pp4_eng	1	pp4_eng	a	9	0	0
Recording77	Participant24	pp4_eng	1	pp4_eng	by	5	77	483
Recording77	Participant24	pp4_eng	1	pp4_eng	for	8	0	0
Recording77	Participant24	pp4_eng	1	pp4_eng	fountain	7	0	0
Recording77	Participant24	pp4_eng	1	pp4_eng	hit	2	200	473
Recording77	Participant24	pp4_eng	1	pp4_eng	man	4	0	147
Recording77	Participant24	pp4_eng	1	pp4_eng	the	3	0	63
Recording77	Participant24	pp4_eng	1	pp4_eng	the	6	133	367
Recording77	Participant24	pp4_eng	1	pp4_eng	They	1	0	193
Recording77	Participant24	pp4_eng	1	pp4_eng	while.	10	140	140
Recording77	Participant24	pp5_eng	1	pp5_eng	across	7		
Recording77	Participant24	pp5_eng	1	pp5_eng	girl	4	0	153
Recording77	Participant24	pp5_eng	1	pp5_eng	glasses	6		
Recording77	Participant24	pp5_eng	1	pp5_eng	I	1	0	0
Recording77	Participant24	pp5_eng	1	pp5_eng	saw	2	0	0
Recording77	Participant24	pp5_eng	1	pp5_eng	street.	9		
Recording77	Participant24	pp5_eng	1	pp5_eng	the	3	127	127
Recording77	Participant24	pp5_eng	1	pp5_eng	the	8		
Recording77	Participant24	pp5_eng	1	pp5_eng	with	5	107	107
Recording77	Participant24	pp6_eng 	1	pp6_eng 	gun	9	150	307
Recording77	Participant24	pp6_eng 	1	pp6_eng 	last	10	70	70
Recording77	Participant24	pp6_eng 	1	pp6_eng 	police	2	100	730
Recording77	Participant24	pp6_eng 	1	pp6_eng 	robber	5	153	460
Recording77	Participant24	pp6_eng 	1	pp6_eng 	shot	3	137	651
Recording77	Participant24	pp6_eng 	1	pp6_eng 	silver	8	0	77
Recording77	Participant24	pp6_eng 	1	pp6_eng 	the	4	0	0
Recording77	Participant24	pp6_eng 	1	pp6_eng 	the	7	113	267
Recording77	Participant24	pp6_eng 	1	pp6_eng 	The	1	0	100
Recording77	Participant24	pp6_eng 	1	pp6_eng 	week.	11		
Recording77	Participant24	pp6_eng 	1	pp6_eng 	with	6	0	140
Recording77	Participant24	pp7_eng	1	pp7_eng	a	7		
Recording77	Participant24	pp7_eng	1	pp7_eng	anything.	11		
Recording77	Participant24	pp7_eng	1	pp7_eng	book	8		
Recording77	Participant24	pp7_eng	1	pp7_eng	boy	5		
Recording77	Participant24	pp7_eng	1	pp7_eng	girl	2		
Recording77	Participant24	pp7_eng	1	pp7_eng	hit	3		
Recording77	Participant24	pp7_eng	1	pp7_eng	saying	10		
Recording77	Participant24	pp7_eng	1	pp7_eng	the	4		
Recording77	Participant24	pp7_eng	1	pp7_eng	The	1		
Recording77	Participant24	pp7_eng	1	pp7_eng	with	6		
Recording77	Participant24	pp7_eng	1	pp7_eng	without	9		
Recording77	Participant24	pp8_eng	1	pp8_eng	a	9		
Recording77	Participant24	pp8_eng	1	pp8_eng	actress	4	190	303
Recording77	Participant24	pp8_eng	1	pp8_eng	filmed	2	0	143
Recording77	Participant24	pp8_eng	1	pp8_eng	for	8		
Recording77	Participant24	pp8_eng	1	pp8_eng	Jenna	1	0	0
Recording77	Participant24	pp8_eng	1	pp8_eng	in	5	0	0
Recording77	Participant24	pp8_eng	1	pp8_eng	moment.	10		
Recording77	Participant24	pp8_eng	1	pp8_eng	studio	7	140	140
Recording77	Participant24	pp8_eng	1	pp8_eng	the	3	0	0
Recording77	Participant24	pp8_eng	1	pp8_eng	the	6	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	afternoon.	10		
Recording77	Participant24	pp9_eng 	1	pp9_eng 	at	5	90	150
Recording77	Participant24	pp9_eng 	1	pp9_eng 	greeted	2	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	I	1	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	same	9	113	113
Recording77	Participant24	pp9_eng 	1	pp9_eng 	station	7	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	that	8	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	the	3	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	the	6	0	0
Recording77	Participant24	pp9_eng 	1	pp9_eng 	woman	4	70	70
Recording77	Participant24	pp10_eng	1	pp10_eng	behind	6	67	211
Recording77	Participant24	pp10_eng	1	pp10_eng	building	8	240	240
Recording77	Participant24	pp10_eng	1	pp10_eng	for	9		
Recording77	Participant24	pp10_eng	1	pp10_eng	noticed	3	0	103
Recording77	Participant24	pp10_eng	1	pp10_eng	quite	10		
Recording77	Participant24	pp10_eng	1	pp10_eng	some	11		
Recording77	Participant24	pp10_eng	1	pp10_eng	supervisor	2	0	0
Recording77	Participant24	pp10_eng	1	pp10_eng	the	4	0	0
Recording77	Participant24	pp10_eng	1	pp10_eng	the	7	0	0
Recording77	Participant24	pp10_eng	1	pp10_eng	The	1	0	0
Recording77	Participant24	pp10_eng	1	pp10_eng	time.	12		
Recording77	Participant24	pp10_eng	1	pp10_eng	worker	5	183	413
Recording77	Participant24	pp11_eng	1	pp11_eng	ago.	11		
Recording77	Participant24	pp11_eng	1	pp11_eng	client	5	170	170
Recording77	Participant24	pp11_eng	1	pp11_eng	designer	2	0	213
Recording77	Participant24	pp11_eng	1	pp11_eng	fountain	8		
Recording77	Participant24	pp11_eng	1	pp11_eng	met	3	0	163
Recording77	Participant24	pp11_eng	1	pp11_eng	near	6		
Recording77	Participant24	pp11_eng	1	pp11_eng	the	4	67	67
Recording77	Participant24	pp11_eng	1	pp11_eng	the	7		
Recording77	Participant24	pp11_eng	1	pp11_eng	The	1	0	0
Recording77	Participant24	pp11_eng	1	pp11_eng	two	9		
Recording77	Participant24	pp11_eng	1	pp11_eng	weeks	10		
Recording77	Participant24	pp12_eng	1	pp12_eng	An	1	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	approached	5	240	240
Recording77	Participant24	pp12_eng	1	pp12_eng	British	10	0	67
Recording77	Participant24	pp12_eng	1	pp12_eng	experienced	2	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	guide	4	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	in	12		
Recording77	Participant24	pp12_eng	1	pp12_eng	museum	11	123	123
Recording77	Participant24	pp12_eng	1	pp12_eng	outside	8	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	the	6	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	the	9	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	tour	3	63	63
Recording77	Participant24	pp12_eng	1	pp12_eng	visitor	7	0	0
Recording77	Participant24	pp12_eng	1	pp12_eng	winter.	13		
